event_id,event_year,structure_type,material,location,corrosion_environment,age_at_event_years,corrosion_rate_mm_yr,failure_mode,severity,replacement_value_USD,repair_cost_USD,loss_ratio,detected_by,was_predicted,warning_lead_months,insurance_claim_filed,regulatory_action,severity_num,severity_loss_score,repair_impact_score,failure_cost_ratio,prediction_gap,failure_risk_score
FE-01786,2014,Pipeline,Prestressed Concrete,Desert Southwest,Mild,60,0.0225,Fatigue crack,Minor,673914.0,30431.0,0.0452,Routine inspection,1,11,1,0,1,0.0452,1375.4812,0.04515561332751657,0.08333333333333333,0.0225
FE-01787,2014,Building,Reinforced Concrete,Rural Midwest,Mild,57,0.0377,Fatigue crack,Minor,1030317.0,55771.0,0.0541,Routine inspection,0,0,1,0,1,0.0541,3017.2111,0.054129942532249786,1.0,0.0377
FE-01788,2022,Pipeline,Reinforced Concrete,Pacific Northwest,Mild,50,0.0326,Buckling,Moderate,711287.0,188894.0,0.2656,Routine inspection,1,8,1,0,2,0.5312,50170.2464,0.26556650128569764,0.2222222222222222,0.0652
FE-01789,2006,Pipeline,Composite Steel-Concrete,Industrial New Jersey,Moderate,58,0.0795,Overload,Moderate,673838.0,188919.0,0.2804,Load test,0,0,0,0,2,0.5608,52972.887599999995,0.28036263909129494,2.0,0.159
FE-01790,2016,Power Plant,Steel (A36),Rural Mountain,Mild,44,0.0193,Corrosion,Major,1032220.0,657480.0,0.637,Routine inspection,0,0,1,1,3,1.911,418814.76,0.6369572377981438,3.0,0.05790000000000001
FE-01791,2017,Building,Steel (A588 Weathering),Pacific Northwest,Mild,31,0.0283,Fatigue crack,Moderate,501888.0,62505.0,0.1245,Emergency,0,0,0,0,2,0.249,7781.8725,0.12453973794950268,2.0,0.0566
FE-01792,2017,Pipeline,Timber,Rural South,Mild,53,0.0349,Corrosion,Major,3777983.0,2556354.0,0.6766,Routine inspection,0,0,1,0,3,2.0298,1729629.1164,0.6766451834219477,3.0,0.1047
FE-01793,2016,Pipeline,Steel (A36),Pacific Northwest,Mild,50,0.031,Erosion,Catastrophic,609230.0,496286.0,0.8146,Routine inspection,0,0,1,1,4,3.2584,404274.5756,0.8146118871362211,4.0,0.124
FE-01794,2020,Pipeline,Reinforced Concrete,Rural South,Mild,74,0.0254,Creep,Moderate,1030708.0,297570.0,0.2887,Public report,1,5,1,0,2,0.5774,85908.459,0.2887044633397626,0.3333333333333333,0.0508
FE-01795,2010,Building,Composite Steel-Concrete,Rural South,Mild,62,0.0377,Brittle fracture,Moderate,905899.0,213678.0,0.2359,Public report,0,0,1,0,2,0.4718,50406.6402,0.23587397712106978,2.0,0.0754
FE-01796,2018,Building,Cast Iron,Coastal Texas,Severe,60,0.1055,Fatigue crack,Major,1297836.0,355820.0,0.2742,Routine inspection,0,0,1,1,3,0.8226,97565.844,0.274164070036584,3.0,0.3165
FE-01797,2012,Bridge,Steel (A36),Coastal Texas,Severe,55,0.0904,Corrosion,Minor,285384.0,13743.0,0.0482,Public report,0,0,1,0,1,0.0482,662.4126,0.04815616853082163,1.0,0.0904
FE-01798,2023,Power Plant,Reinforced Concrete,Industrial Ohio,Moderate,55,0.0896,Buckling,Moderate,409705.0,108547.0,0.2649,Routine inspection,1,1,1,0,2,0.5298,28754.100300000002,0.2649394076225577,1.0,0.1792
FE-01799,2006,Bridge,Prestressed Concrete,Coastal Texas,Severe,60,0.1251,Overload,Catastrophic,1677846.0,1062851.0,0.6335,Public report,0,0,1,0,4,2.534,673316.1085,0.633461593018668,4.0,0.5004
FE-01800,2017,Building,Reinforced Concrete,Rural Mountain,Mild,53,0.0248,Overload,Major,2579515.0,1675244.0,0.6494,Routine inspection,0,0,0,0,3,1.9482,1087903.4536,0.6494414647714783,3.0,0.0744
FE-01801,2023,Bridge,Composite Steel-Concrete,Desert Southwest,Mild,34,0.0115,Buckling,Moderate,686045.0,115030.0,0.1677,Emergency,1,3,0,0,2,0.3354,19290.531,0.1676712169026813,0.5,0.023
FE-01802,2008,Bridge,Reinforced Concrete,Coastal California,Moderate,53,0.1024,Creep,Minor,245139.0,17028.0,0.0695,Public report,1,6,1,0,1,0.0695,1183.4460000000001,0.0694626314050396,0.14285714285714285,0.1024
FE-01803,2016,Building,Reinforced Concrete,Industrial New Jersey,Moderate,45,0.0482,Fatigue crack,Moderate,301556.0,35772.0,0.1186,Public report,0,0,1,0,2,0.2372,4242.5592,0.1186247330512409,2.0,0.0964
FE-01804,2014,Pipeline,Steel (A36),Industrial Ohio,Moderate,55,0.0626,Fatigue crack,Minor,363102.0,25270.0,0.0696,Routine inspection,0,0,0,0,1,0.0696,1758.792,0.06959476951380053,1.0,0.0626
FE-01805,2015,Building,Steel (A588 Weathering),Coastal California,Moderate,59,0.0177,Overload,Moderate,751550.0,105525.0,0.1404,Routine inspection,0,0,1,0,2,0.2808,14815.71,0.14040981970594105,2.0,0.0354
FE-01806,2014,Bridge,FRP Composite,Urban Midwest,Moderate,57,0.0545,Fatigue crack,Moderate,380966.0,73685.0,0.1934,Public report,1,3,1,0,2,0.3868,14250.678999999998,0.19341621037047926,0.5,0.109
FE-01807,2017,Building,Steel (A588 Weathering),Urban Northeast,Moderate,51,0.0395,Buckling,Moderate,779730.0,147934.0,0.1897,Routine inspection,0,0,1,0,2,0.3794,28063.0798,0.18972464827568516,2.0,0.079
FE-01808,2022,Power Plant,Steel (A36),Desert Southwest,Mild,52,0.0163,Overload,Moderate,580682.0,70708.0,0.1218,Load test,1,9,1,0,2,0.2436,8612.234400000001,0.12176716343885294,0.2,0.0326
FE-01809,2011,Bridge,Reinforced Concrete,Rural Midwest,Mild,16,0.0342,Settlement,Moderate,3746625.0,901814.0,0.2407,Emergency,0,0,0,0,2,0.4814,217066.6298,0.2407003636606279,2.0,0.0684
FE-01810,2023,Bridge,Steel (A514 HY),Coastal Texas,Severe,42,0.076,Fatigue crack,Minor,717168.0,46461.0,0.0648,Emergency,0,0,1,0,1,0.0648,3010.6728,0.06478398366909846,1.0,0.076
FE-01811,2007,Building,Steel (A514 HY),Industrial Ohio,Moderate,86,0.0494,Corrosion,Minor,2989607.0,108162.0,0.0362,Routine inspection,1,14,1,0,1,0.0362,3915.4644000000003,0.03617933728413133,0.06666666666666667,0.0494
FE-01812,2019,Bridge,Steel (A36),Rural South,Mild,62,0.0341,Brittle fracture,Catastrophic,99271.0,96769.0,0.9748,Emergency,0,0,1,1,4,3.8992,94330.4212,0.9747962647701746,4.0,0.1364
FE-01813,2021,Bridge,Reinforced Concrete,Coastal Florida,Severe,32,0.093,Fatigue crack,Minor,4007442.0,282885.0,0.0706,Routine inspection,0,0,1,0,1,0.0706,19971.681,0.07058991745856834,1.0,0.093
FE-01814,2023,Pipeline,Timber,Urban West,Mild,25,0.0556,Overload,Minor,2623844.0,80606.0,0.0307,Routine inspection,1,25,1,0,1,0.0307,2474.6042,0.030720576375729655,0.038461538461538464,0.0556
FE-01815,2019,Bridge,Prestressed Concrete,Coastal California,Moderate,42,0.1035,Fatigue crack,Minor,1242946.0,68102.0,0.0548,Routine inspection,0,0,1,0,1,0.0548,3731.9896,0.054790795416695494,1.0,0.1035
FE-01816,2020,Bridge,Steel (A588 Weathering),Industrial New Jersey,Moderate,71,0.0388,Corrosion,Major,494825.0,228088.0,0.4609,Routine inspection,1,2,1,0,3,1.3826999999999998,105125.7592,0.4609467993735159,1.0,0.1164
FE-01817,2007,Bridge,Reinforced Concrete,Industrial Michigan,Moderate,51,0.0538,Corrosion,Moderate,408478.0,113249.0,0.2772,Routine inspection,0,0,1,0,2,0.5544,31392.6228,0.2772462654047464,2.0,0.1076
FE-01818,2020,Pipeline,Reinforced Concrete,Rural Midwest,Mild,40,0.0182,Creep,Major,830391.0,377004.0,0.454,Load test,0,0,1,0,3,1.362,171159.816,0.454007810778296,3.0,0.0546
FE-01819,2014,Pipeline,Reinforced Concrete,Coastal California,Moderate,53,0.0955,Buckling,Minor,1452544.0,55292.0,0.0381,Routine inspection,0,0,1,0,1,0.0381,2106.6252,0.03806562830454706,1.0,0.0955
FE-01820,2011,Bridge,Prestressed Concrete,Coastal Florida,Severe,28,0.1016,Overload,Minor,611671.0,37807.0,0.0618,Sensor alert,0,0,1,0,1,0.0618,2336.4726,0.06180937137775046,1.0,0.1016
FE-01821,2013,Bridge,Cast Iron,Urban West,Mild,25,0.0347,Overload,Major,734997.0,276648.0,0.3764,Public report,1,49,1,1,3,1.1292,104130.30720000001,0.37639337303417564,0.06,0.1041
FE-01822,2012,Power Plant,Prestressed Concrete,Rural South,Mild,63,0.0368,Corrosion,Major,3676573.0,1097728.0,0.2986,Routine inspection,1,21,1,0,3,0.8957999999999999,327781.5808,0.2985736989310426,0.13636363636363635,0.1104
FE-01823,2008,Bridge,Steel (A36),Pacific Northwest,Mild,25,0.0499,Fatigue crack,Major,6084803.0,2166673.0,0.3561,Public report,0,0,1,1,3,1.0683,771552.2553000001,0.35607939977678815,3.0,0.1497
FE-01824,2006,Pipeline,Stainless Steel 316L,Coastal Carolina,Severe,62,0.0173,Buckling,Catastrophic,527761.0,584860.0,1.1082,Public report,0,0,1,1,4,4.4328,648141.8520000001,1.108191018282897,4.0,0.0692
FE-01825,2005,Building,Timber,Coastal Texas,Severe,25,0.063,Fatigue crack,Major,316318.0,95651.0,0.3024,Routine inspection,0,0,1,1,3,0.9072,28924.8624,0.3023887353865414,3.0,0.189
FE-01826,2007,Pipeline,Composite Steel-Concrete,Coastal Texas,Severe,67,0.1009,Overload,Moderate,456440.0,49606.0,0.1087,Routine inspection,0,0,1,0,2,0.2174,5392.1722,0.10868022083954079,2.0,0.2018
FE-01827,2009,Pipeline,Composite Steel-Concrete,Urban Northeast,Moderate,55,0.0738,Fatigue crack,Moderate,3777657.0,469896.0,0.1244,Routine inspection,0,0,1,0,2,0.2488,58455.062399999995,0.12438821205842669,2.0,0.1476
FE-01828,2005,Bridge,Reinforced Concrete,Desert Southwest,Mild,39,0.0139,Fatigue crack,Moderate,4685660.0,1041994.0,0.2224,Public report,0,0,1,0,2,0.4448,231739.4656,0.22237934463874887,2.0,0.0278
FE-01829,2009,Power Plant,Steel (A514 HY),Coastal Florida,Severe,50,0.1119,Creep,Moderate,283567.0,80760.0,0.2848,Routine inspection,0,0,1,0,2,0.5696,23000.448,0.2848004175380069,2.0,0.2238
FE-01830,2009,Bridge,Composite Steel-Concrete,Rural Midwest,Mild,49,0.0268,Corrosion,Minor,1592051.0,79510.0,0.0499,Emergency,0,0,1,0,1,0.0499,3967.549,0.04994186744017622,1.0,0.0268
FE-01831,2022,Power Plant,Steel (A36),Urban Northeast,Moderate,45,0.0893,Fatigue crack,Minor,2223738.0,96871.0,0.0436,Routine inspection,0,0,1,0,1,0.0436,4223.5756,0.043562236198688875,1.0,0.0893
FE-01832,2016,Building,Composite Steel-Concrete,Rural Midwest,Mild,41,0.0448,Corrosion,Catastrophic,4166137.0,3333322.0,0.8001,Routine inspection,1,4,0,0,4,3.2004,2666990.9322,0.8000989885834288,0.8,0.1792
FE-01833,2020,Bridge,Steel (A36),Coastal California,Moderate,43,0.0663,Overload,Moderate,943693.0,99749.0,0.1057,Routine inspection,0,0,1,0,2,0.2114,10543.4693,0.10570068867735588,2.0,0.1326
FE-01834,2020,Building,Steel (A36),Coastal Texas,Severe,40,0.103,Corrosion,Major,2126427.0,912645.0,0.4292,Routine inspection,0,0,0,0,3,1.2876,391707.234,0.42919178509302225,3.0,0.309
FE-01835,2019,Bridge,Reinforced Concrete,Urban Midwest,Moderate,46,0.0433,Overload,Moderate,789959.0,225631.0,0.2856,Routine inspection,0,0,0,0,2,0.5712,64440.2136,0.2856236842671582,2.0,0.0866
FE-01836,2018,Pipeline,Steel (A36),Rural South,Mild,43,0.06,Fatigue crack,Minor,817999.0,56017.0,0.0685,Emergency,1,2,1,0,1,0.0685,3837.1645000000003,0.0684805238148213,0.3333333333333333,0.06
FE-01837,2007,Building,Steel (A36),Urban Northeast,Moderate,42,0.0824,Erosion,Moderate,323908.0,67325.0,0.2079,Load test,0,0,1,0,2,0.4158,13996.8675,0.20785222964545488,2.0,0.1648
FE-01838,2011,Bridge,Prestressed Concrete,Desert Southwest,Mild,68,0.0193,Settlement,Minor,1268901.0,74660.0,0.0588,Public report,0,0,1,0,1,0.0588,4390.008,0.05883831756772199,1.0,0.0193
FE-01839,2012,Bridge,Steel (A514 HY),Rural Midwest,Mild,39,0.0273,Creep,Moderate,1056820.0,311436.0,0.2947,Public report,0,0,1,0,2,0.5894,91780.18920000001,0.2946916220359191,2.0,0.0546
FE-01840,2014,Building,Steel (A36),Coastal California,Moderate,42,0.0599,Fatigue crack,Major,1299853.0,332994.0,0.2562,Routine inspection,0,0,1,1,3,0.7686,85313.0628,0.25617819861168917,3.0,0.1797
FE-01841,2008,Bridge,Steel (A514 HY),Coastal Florida,Severe,29,0.086,Fatigue crack,Minor,13530350.0,638242.0,0.0472,Emergency,0,0,0,0,1,0.0472,30125.022399999998,0.0471711374798139,1.0,0.086
FE-01842,2014,Pipeline,Prestressed Concrete,Coastal Florida,Severe,56,0.0517,Creep,Moderate,962593.0,274090.0,0.2847,Sensor alert,0,0,1,0,2,0.5694,78033.423,0.2847413185011734,2.0,0.1034
FE-01843,2013,Power Plant,Reinforced Concrete,Urban Midwest,Moderate,79,0.0511,Erosion,Moderate,1442948.0,431903.0,0.2993,Emergency,1,12,1,0,2,0.5986,129268.56790000001,0.2993198646105057,0.15384615384615385,0.1022
FE-01844,2018,Bridge,Timber,Coastal Texas,Severe,34,0.1082,Buckling,Moderate,1787866.0,258378.0,0.1445,Sensor alert,0,0,1,0,2,0.289,37335.621,0.14451754214242007,2.0,0.2164
FE-01845,2012,Bridge,Steel (A36),Industrial New Jersey,Moderate,58,0.0956,Corrosion,Moderate,1250877.0,316567.0,0.2531,Sensor alert,1,11,0,0,2,0.5062,80123.1077,0.2530760418490387,0.16666666666666666,0.1912
FE-01846,2008,Bridge,Steel (A36),Industrial New Jersey,Moderate,51,0.0994,Creep,Minor,812068.0,55394.0,0.0682,Load test,0,0,1,0,1,0.0682,3777.8707999999997,0.06821349936212238,1.0,0.0994
FE-01847,2023,Power Plant,Reinforced Concrete,Urban West,Mild,45,0.0319,Buckling,Minor,3381396.0,156118.0,0.0462,Routine inspection,0,0,0,0,1,0.0462,7212.6516,0.046169688495520785,1.0,0.0319
FE-01848,2018,Pipeline,Steel (A588 Weathering),Industrial Michigan,Moderate,55,0.0316,Corrosion,Minor,2897992.0,181258.0,0.0625,Emergency,0,0,1,0,1,0.0625,11328.625,0.06254606637975536,1.0,0.0316
FE-01849,2021,Power Plant,Steel (A36),Industrial Ohio,Moderate,58,0.0479,Overload,Minor,5822690.0,404703.0,0.0695,Load test,0,0,0,0,1,0.0695,28126.858500000002,0.06950447301848459,1.0,0.0479
FE-01850,2012,Bridge,Reinforced Concrete,Urban Northeast,Moderate,17,0.0661,Overload,Minor,2470764.0,163325.0,0.0661,Emergency,0,0,0,0,1,0.0661,10795.782500000001,0.06610303533643845,1.0,0.0661
FE-01851,2019,Bridge,Prestressed Concrete,Pacific Northwest,Mild,33,0.0254,Corrosion,Minor,1574437.0,84397.0,0.0536,Emergency,1,18,1,0,1,0.0536,4523.6792000000005,0.053604558327834013,0.05263157894736842,0.0254
FE-01852,2013,Bridge,Steel (A36),Coastal Carolina,Severe,25,0.0415,Erosion,Moderate,4835342.0,984198.0,0.2035,Routine inspection,0,0,0,0,2,0.407,200284.29299999998,0.20354258292381386,2.0,0.083
FE-01853,2012,Pipeline,Cast Iron,Pacific Northwest,Mild,41,0.0408,Creep,Catastrophic,1353089.0,1942205.0,1.4354,Sensor alert,1,16,1,1,4,5.7416,2787841.057,1.4353859945650287,0.23529411764705882,0.1632
FE-01854,2007,Bridge,Cast Iron,Urban Midwest,Moderate,46,0.0369,Corrosion,Minor,326609.0,13857.0,0.0424,Emergency,1,28,0,0,1,0.0424,587.5368,0.04242687739774471,0.034482758620689655,0.0369
FE-01855,2007,Bridge,Prestressed Concrete,Rural South,Mild,40,0.0365,Brittle fracture,Minor,1278841.0,58359.0,0.0456,Emergency,0,0,1,0,1,0.0456,2661.1704,0.04563428917277441,1.0,0.0365
FE-01856,2023,Bridge,Reinforced Concrete,Industrial New Jersey,Moderate,43,0.0822,Creep,Moderate,2626865.0,532418.0,0.2027,Emergency,1,9,0,0,2,0.4054,107921.1286,0.20268190409480502,0.2,0.1644
FE-01857,2020,Bridge,Steel (A588 Weathering),Coastal Carolina,Severe,46,0.0423,Corrosion,Minor,454018.0,22376.0,0.0493,Routine inspection,0,0,1,0,1,0.0493,1103.1368,0.049284389605698455,1.0,0.0423
FE-01858,2007,Pipeline,Prestressed Concrete,Rural Midwest,Mild,47,0.0257,Brittle fracture,Minor,1788960.0,129430.0,0.0723,Routine inspection,0,0,1,0,1,0.0723,9357.789,0.07234929791610768,1.0,0.0257
FE-01859,2007,Bridge,Composite Steel-Concrete,Desert Southwest,Mild,15,0.0167,Overload,Moderate,3115963.0,774499.0,0.2486,Load test,1,16,1,0,2,0.4972,192540.4514,0.24855847132973016,0.11764705882352941,0.0334
FE-01860,2010,Pipeline,Prestressed Concrete,Urban West,Mild,49,0.0528,Corrosion,Minor,431195.0,19733.0,0.0458,Routine inspection,0,0,1,0,1,0.0458,903.7714,0.04576351766602117,1.0,0.0528
FE-01861,2011,Pipeline,Prestressed Concrete,Coastal Carolina,Severe,28,0.0515,Buckling,Catastrophic,838109.0,657276.0,0.7842,Routine inspection,1,33,1,0,4,3.1368,515435.8392,0.7842368952009822,0.11764705882352941,0.206
FE-01862,2019,Pipeline,Steel (A36),Industrial New Jersey,Moderate,59,0.0635,Fatigue crack,Moderate,173184.0,35205.0,0.2033,Routine inspection,0,0,0,0,2,0.4066,7157.1765000000005,0.20328090354767184,2.0,0.127
FE-01863,2022,Building,Reinforced Concrete,Industrial New Jersey,Moderate,33,0.0787,Buckling,Moderate,1704118.0,205045.0,0.1203,Routine inspection,1,1,1,0,2,0.2406,24666.913500000002,0.12032324052677103,1.0,0.1574
FE-01864,2018,Bridge,Steel (A588 Weathering),Rural South,Mild,30,0.0111,Overload,Major,4747155.0,2416049.0,0.5089,Load test,1,7,1,0,3,1.5267,1229527.3361,0.508946727039669,0.375,0.0333
FE-01865,2010,Building,Composite Steel-Concrete,Urban Northeast,Moderate,29,0.032,Fatigue crack,Catastrophic,2661337.0,1941835.0,0.7296,Routine inspection,0,0,1,0,4,2.9184,1416762.816,0.7296464145653105,4.0,0.128
FE-01866,2022,Pipeline,Steel (A514 HY),Industrial New Jersey,Moderate,56,0.0724,Corrosion,Moderate,142069.0,40695.0,0.2864,Emergency,1,12,1,0,2,0.5728,11655.047999999999,0.28644531882395174,0.15384615384615385,0.1448
FE-01867,2005,Building,Aluminium Alloy,Rural South,Mild,53,0.0587,Overload,Minor,141719.0,6485.0,0.0458,Load test,0,0,0,0,1,0.0458,297.013,0.0457595664660349,1.0,0.0587
FE-01868,2012,Pipeline,Reinforced Concrete,Urban Midwest,Moderate,52,0.0365,Brittle fracture,Minor,1215628.0,83292.0,0.0685,Load test,0,0,1,0,1,0.0685,5705.502,0.06851767152451244,1.0,0.0365
FE-01869,2020,Bridge,Steel (A36),Rural Midwest,Mild,20,0.0184,Overload,Minor,1227129.0,43263.0,0.0353,Load test,1,26,1,0,1,0.0353,1527.1839,0.03525546213967724,0.037037037037037035,0.0184
FE-01870,2021,Pipeline,Composite Steel-Concrete,Urban Midwest,Moderate,18,0.0425,Overload,Minor,495299.0,19846.0,0.0401,Emergency,1,26,1,0,1,0.0401,795.8245999999999,0.04006872616338818,0.037037037037037035,0.0425
FE-01871,2009,Bridge,Steel (A36),Industrial New Jersey,Moderate,53,0.0362,Creep,Minor,1048404.0,53542.0,0.0511,Emergency,1,0,1,0,1,0.0511,2735.9962,0.05107000736357358,1.0,0.0362
FE-01872,2021,Bridge,Timber,Rural Mountain,Mild,70,0.0298,Corrosion,Moderate,3185249.0,572617.0,0.1798,Load test,1,9,0,0,2,0.3596,102956.53659999999,0.17977150295000485,0.2,0.0596
FE-01873,2011,Bridge,Prestressed Concrete,Industrial New Jersey,Moderate,41,0.0401,Brittle fracture,Major,924322.0,552665.0,0.5979,Emergency,0,0,1,0,3,1.7936999999999999,330438.4035,0.5979139304268426,3.0,0.12029999999999999
FE-01874,2017,Bridge,Steel (A588 Weathering),Rural Mountain,Mild,68,0.014,Overload,Minor,151961.0,9366.0,0.0616,Sensor alert,0,0,0,0,1,0.0616,576.9456,0.06163423509979534,1.0,0.014
FE-01875,2017,Bridge,Steel (A36),Urban Midwest,Moderate,39,0.0448,Overload,Minor,1698368.0,47040.0,0.0277,Sensor alert,0,0,1,0,1,0.0277,1303.008,0.02769717752571881,1.0,0.0448
FE-01876,2022,Power Plant,Steel (A36),Coastal Carolina,Severe,36,0.0426,Corrosion,Minor,3358335.0,152116.0,0.0453,Routine inspection,0,0,1,0,1,0.0453,6890.8548,0.045295064369695104,1.0,0.0426
FE-01877,2010,Power Plant,Steel (A588 Weathering),Coastal Florida,Severe,32,0.0557,Settlement,Moderate,870118.0,240043.0,0.2759,Emergency,0,0,1,0,2,0.5518,66227.8637,0.2758740768493469,2.0,0.1114
FE-01878,2006,Building,Steel (A36),Rural Mountain,Mild,18,0.0179,Overload,Moderate,96043.0,20442.0,0.2128,Load test,0,0,1,0,2,0.4256,4350.0576,0.21284216444717471,2.0,0.0358
FE-01879,2007,Bridge,Reinforced Concrete,Industrial New Jersey,Moderate,40,0.0461,Creep,Minor,6865759.0,205648.0,0.03,Emergency,0,0,1,0,1,0.03,6169.44,0.02995269714535567,1.0,0.0461
FE-01880,2006,Bridge,Steel (A36),Urban Midwest,Moderate,29,0.0271,Brittle fracture,Major,474767.0,194615.0,0.4099,Routine inspection,0,0,0,0,3,1.2297,79772.6885,0.409916864482999,3.0,0.0813
FE-01881,2022,Bridge,Prestressed Concrete,Coastal Florida,Severe,28,0.0549,Brittle fracture,Minor,670287.0,17003.0,0.0254,Load test,1,0,0,0,1,0.0254,431.8762,0.02536674588646356,1.0,0.0549
FE-01882,2019,Building,Timber,Coastal Texas,Severe,58,0.0955,Settlement,Major,1186157.0,619556.0,0.5223,Routine inspection,0,0,0,1,3,1.5669,323594.0988,0.5223220872110521,3.0,0.2865
FE-01883,2021,Power Plant,Steel (A514 HY),Industrial Ohio,Moderate,42,0.0472,Corrosion,Moderate,1001617.0,148884.0,0.1486,Public report,1,5,1,0,2,0.2972,22124.1624,0.14864364322889886,0.3333333333333333,0.0944
FE-01884,2022,Bridge,Steel (A36),Desert Southwest,Mild,50,0.0263,Corrosion,Minor,1826783.0,123505.0,0.0676,Public report,1,16,0,0,1,0.0676,8348.937999999998,0.06760792059045875,0.058823529411764705,0.0263
FE-01885,2020,Pipeline,Reinforced Concrete,Rural Mountain,Mild,44,0.0131,Fatigue crack,Major,1715666.0,611687.0,0.3565,Sensor alert,0,0,1,1,3,1.0695,218066.4155,0.3565303503129397,3.0,0.0393
FE-01886,2006,Bridge,Stainless Steel 316L,Urban West,Mild,56,0.0054,Corrosion,Catastrophic,628676.0,727628.0,1.1574,Routine inspection,0,0,1,0,4,4.6296,842156.6472,1.1573974511513085,4.0,0.0216
FE-01887,2015,Pipeline,Steel (A36),Urban Midwest,Moderate,33,0.0309,Overload,Minor,334125.0,23368.0,0.0699,Load test,0,0,1,0,1,0.0699,1633.4232000000002,0.06993789749345306,1.0,0.0309
FE-01888,2016,Pipeline,Steel (A588 Weathering),Rural Mountain,Mild,54,0.0127,Fatigue crack,Major,1616615.0,675683.0,0.418,Routine inspection,0,0,1,0,3,1.254,282435.494,0.417961604958509,3.0,0.038099999999999995
FE-01889,2014,Bridge,Steel (A588 Weathering),Coastal Carolina,Severe,17,0.0544,Brittle fracture,Moderate,721089.0,110920.0,0.1538,Routine inspection,0,0,1,0,2,0.3076,17059.496,0.15382289842169275,2.0,0.1088
FE-01890,2014,Building,Steel (A36),Pacific Northwest,Mild,57,0.0329,Settlement,Major,955476.0,525272.0,0.5497,Sensor alert,0,0,1,1,3,1.6490999999999998,288742.0184,0.5497490256165514,3.0,0.0987
FE-01891,2018,Bridge,Composite Steel-Concrete,Coastal Texas,Severe,46,0.0493,Creep,Moderate,1308591.0,312698.0,0.239,Routine inspection,0,0,1,0,2,0.478,74734.822,0.23895777977993124,2.0,0.0986
FE-01892,2009,Pipeline,Steel (A36),Industrial Ohio,Moderate,79,0.0505,Corrosion,Minor,1296141.0,95835.0,0.0739,Sensor alert,0,0,1,0,1,0.0739,7082.206499999999,0.07393871500091426,1.0,0.0505
FE-01893,2007,Bridge,Reinforced Concrete,Coastal Carolina,Severe,45,0.0973,Creep,Moderate,2525477.0,739776.0,0.2929,Sensor alert,1,5,1,0,2,0.5858,216680.3904,0.29292525728802915,0.3333333333333333,0.1946
FE-01894,2021,Pipeline,Stainless Steel 316L,Rural South,Mild,44,0.0042,Overload,Moderate,206308.0,26527.0,0.1286,Sensor alert,0,0,0,0,2,0.2572,3411.3722,0.1285795994338562,2.0,0.0084
FE-01895,2011,Bridge,Steel (A36),Coastal Texas,Severe,60,0.0662,Overload,Minor,5218946.0,226725.0,0.0434,Public report,0,0,1,0,1,0.0434,9839.865,0.04344267980546264,1.0,0.0662
